sample_id,has_offline_division_mask,has_offline_bbox,cloud_frac,shadow_frac,clear_frac,cloud_bucket,division_min,division_max,division_mean,division_pos_frac,division_hard_frac,division_soft_frac,division_shadow_precision_dilated,division_shadow_recall,division_shadow_iou,division_cloud_leakage,division_clear_leakage,division_outside_bbox_frac,bbox_valid,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area_frac,bbox_shadow_recall,bbox_division_recall,bbox_cloud_frac_inside,bbox_clear_frac_inside,boundary_iou,reference_target_mae_full,reference_target_mae_shadow,reference_target_mae_bbox,reference_target_corr_shadow,online_target_mae_full,online_target_mae_shadow,online_target_mae_bbox,online_target_corr_shadow
roi569638_2022-05-04_2022-05-19_roi569638_s2_toa_2022_5_9_median,1,1,0.19171142578125,0.0,0.80828857421875,medium,0.0,0.4300000071525574,0.0006085205241106451,0.0029296875,0.0,0.0029296875,0.0,nan,0.0,0.006128621458134352,0.002170958242090161,0.0,1,15.0,0.0,229.0,174.0,0.5741119384765625,nan,1.0,0.1493421926910299,0.8506578073089701,nan,0.0003698137588799,nan,0.0006441492226432724,nan,0.0003698137588799,nan,0.0006441492226432724,nan
roi569638_2022-05-24_2022-06-08_roi569638_s2_toa_2022_5_29_median,1,1,0.15960693359375,0.0,0.84039306640625,medium,0.0,0.38999998569488525,0.0021684265229851007,0.0123291015625,0.0,0.0123291015625,0.0,nan,0.0,0.012715105162523901,0.012255791996513908,0.0,1,0.0,0.0,255.0,255.0,1.0,nan,1.0,0.15960693359375,0.84039306640625,nan,0.0013183730188757181,nan,0.0013183730188757181,nan,0.0013183730188757181,nan,0.0013183730188757181,nan
roi571504_2022-07-25_2022-08-02_roi571504_s2_toa_2022_7_25_median,1,1,0.04559326171875,0.041351318359375,0.913055419921875,low,0.0,0.5372549295425415,0.014158479869365692,0.063751220703125,0.000518798828125,0.063751220703125,0.9085686931546194,0.9789667896678966,0.6264462809917355,0.1566265060240964,0.01766436043985427,0.0,1,10.0,0.0,255.0,255.0,0.9609375,1.0,1.0,0.047446646341463415,0.909521087398374,0.0,6.172846769914031e-05,0.0009460052440967067,6.42377550039834e-05,0.9999570846557617,6.172846769914031e-05,0.0009460052440967067,6.42377550039834e-05,0.9999570846557617
roi571504_2022-07-25_2022-08-02_roi571504_s2_toa_2022_8_2_median,1,1,0.0389556884765625,0.0336456298828125,0.927398681640625,low,0.0,0.6313725709915161,0.14153508841991425,0.9526824951171875,0.008026123046875,0.9526824951171875,0.06560422839753344,1.0,0.03531672939857452,0.2017234625930278,0.9825101187929843,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0389556884765625,0.927398681640625,0.03751030502885408,0.0009331050096079707,0.0009752959080564192,0.0009331050096079707,0.9999551177024841,0.0009331050096079707,0.0009752959080564192,0.0009331050096079707,0.9999551177024841
roi57197_2022-06-12_2022-06-20_roi57197_s2_toa_2022_6_12_median,1,1,0.0128936767578125,0.132843017578125,0.8542633056640625,low,0.0,0.5686274766921997,0.054877132177352905,0.2484893798828125,0.0005645751953125,0.2484893798828125,0.6447344181762358,0.9082242131863083,0.4645710928319624,0.9982248520710059,0.1345806912565866,0.0,1,0.0,0.0,255.0,213.0,0.8359375,1.0,1.0,0.015424211448598131,0.8256607768691588,0.005894736842105263,0.00024334572663065046,0.0008992095555542749,0.00029110516830582484,0.9999619126319885,0.00024334572663065046,0.0008992095555542749,0.00029110516830582484,0.9999619126319885
roi574545_2022-05-11_2022-05-26_roi574545_s2_toa_2022_5_16_median,1,1,0.102081298828125,0.0,0.897918701171875,medium,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,nan,1,0.0,0.0,255.0,255.0,1.0,nan,nan,0.102081298828125,0.897918701171875,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan
roi599895_2022-03-18_2022-04-02_roi599895_s2_toa_2022_3_23_median,1,1,0.0072784423828125,0.0039215087890625,0.988800048828125,low,0.0,0.8274509906768799,0.5377083420753479,0.9900054931640625,0.6756744384765625,0.9900054931640625,0.010280359427259135,0.9844357976653697,0.003899206288048085,0.7672955974842768,0.9916669238603747,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0072784423828125,0.988800048828125,0.005068396097879993,0.0009691787417978048,0.000944036975908836,0.0009691787417978048,0.9999635815620422,0.0009691787417978048,0.000944036975908836,0.0009691787417978048,0.9999635815620422
roi605238_2022-07-03_2022-07-18_roi605238_s2_toa_2022_7_3_median,1,1,0.038787841796875,0.0343170166015625,0.9268951416015625,low,0.0,0.9900000095367432,0.0524209626019001,0.1571502685546875,0.0308990478515625,0.156585693359375,0.06515195650063113,0.12716763005780346,0.02332409068667428,0.004720692368214005,0.16463906494361677,0.0,1,10.0,0.0,255.0,255.0,0.9609375,0.9310804802134282,1.0,0.03790332825203252,0.9288459095528455,0.0010307507301151005,0.03186306357383728,0.016563841267234224,0.033158310060578636,0.9999148845672607,0.03186306357383728,0.016563841267234224,0.033158310060578636,0.9999148845672607
roi611444_2022-03-09_2022-03-24_roi611444_s2_toa_2022_3_14_median,1,1,0.0197601318359375,0.0019989013671875,0.978240966796875,low,0.0,0.3400000035762787,0.0006047058268450201,0.0032501220703125,0.0,0.0032501220703125,0.0,0.0,0.0,0.0,0.0033224145999064107,0.0,1,0.0,0.0,235.0,255.0,0.921875,0.42748091603053434,1.0,0.013026350635593221,0.9860467425847458,0.0,0.00036770652513951063,0.0,0.0003988680950665878,0.0,0.00036770652513951063,0.0,0.0003988680950665878,0.0
roi611444_2022-03-09_2022-03-24_roi611444_s2_toa_2022_3_9_median,1,1,0.0341033935546875,0.0068511962890625,0.95904541015625,low,0.0,0.4099999964237213,0.0008322143112309277,0.0045623779296875,0.0,0.0045623779296875,0.0,0.0,0.0,0.0,0.0047572074078788265,0.0,1,0.0,2.0,237.0,255.0,0.92242431640625,0.16481069042316257,1.0,0.02764176536756435,0.9711341229405148,0.0,0.0005054228822700679,0.0,0.0005479288363073376,0.0,0.0005054228822700679,0.0,0.0005479288363073376,0.0
roi614511_2022-06-07_2022-06-22_roi614511_s2_toa_2022_6_7_median,1,1,0.0195770263671875,0.092071533203125,0.8883514404296875,low,0.0,0.8100000023841858,0.16398894786834717,0.644683837890625,0.00347900390625,0.644683837890625,0.18115976331360947,0.6990387802452768,0.09572005627921754,0.2681215900233827,0.6473488036551641,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0195770263671875,0.8883514404296875,0.015188237195023428,0.09967881441116333,0.12081894006877693,0.09967881441116333,0.9998681545257568,0.09967881441116333,0.12081894006877693,0.09967881441116333,0.9998681545257568
roi614511_2022-07-22_2022-08-06_roi614511_s2_toa_2022_7_27_median,1,1,0.008544921875,0.1111297607421875,0.8803253173828125,low,0.0,0.5899999737739563,0.01155883725732565,0.046844482421875,0.001861572265625,0.046844482421875,0.10684039087947883,0.01016064808458053,0.007199143885591983,0.0,0.051930043506144594,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.008544921875,0.8803253173828125,0.0,0.007024792023003101,0.0011183014450272279,0.007024792023003101,0.9998748898506165,0.007024792023003101,0.0011183014450272279,0.007024792023003101,0.9998748898506165
roi615436_2022-07-04_2022-07-12_roi615436_s2_toa_2022_7_4_median,1,1,0.0103759765625,0.0,0.9896240234375,low,0.0,0.1899999976158142,0.00012222290388308465,0.0008087158203125,0.0,0.0008087158203125,0.0,nan,0.0,0.0,0.0008171950166522759,0.0,1,10.0,159.0,58.0,234.0,0.05682373046875,nan,1.0,0.08216970998925886,0.9178302900107411,nan,7.426094089169055e-05,nan,0.0013068649361648314,nan,7.426094089169055e-05,nan,0.0013068649361648314,nan
roi615436_2022-07-04_2022-07-12_roi615436_s2_toa_2022_7_7_median,1,1,0.10986328125,0.017913818359375,0.872222900390625,medium,0.0,0.4588235318660736,0.10683965682983398,0.890289306640625,0.0,0.890289306640625,0.046121413635896204,0.9948892674616695,0.0200164518782561,0.3073611111111111,0.9615653755991743,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.10986328125,0.872222900390625,0.0,0.0008760923519730568,0.000984206617995462,0.0008760923519730568,0.9999456405639648,0.0008760923519730568,0.000984206617995462,0.0008760923519730568,0.9999456405639648
roi622946_2022-04-25_2022-05-02_roi622946_s2_toa_2022_4_27_median,1,1,0.1039276123046875,0.0052032470703125,0.890869140625,medium,0.0,0.8799999952316284,0.0037982177454978228,0.01019287109375,0.002471923828125,0.01019287109375,0.12574850299401197,0.24633431085043989,0.09733487833140209,0.06283952429892821,0.00267196492189641,0.0,1,25.0,27.0,255.0,232.0,0.726104736328125,1.0,1.0,0.1370781322237633,0.855755894590846,0.006044905008635579,0.002308923052623868,0.05394546866766518,0.00317987603868276,0.9999673962593079,0.002308923052623868,0.05394546866766518,0.00317987603868276,0.9999673962593079
roi623784_2022-12-02_2022-12-17_roi623784_s2_toa_2022_12_7_median,1,1,0.155242919921875,0.00030517578125,0.844451904296875,medium,0.0,0.7300000190734863,0.002406158484518528,0.009552001953125,0.0004730224609375,0.009552001953125,0.051118210862619806,0.05,0.0015503875968992248,0.009239237271476313,0.009594882729211088,0.0,1,7.0,0.0,255.0,207.0,0.790283203125,1.0,1.0,0.056977911646586346,0.9426359283286995,0.0,0.0014624330215156078,0.004164760559797287,0.0018505176571294191,1.0000001192092896,0.0014624330215156078,0.004164760559797287,0.0018505176571294191,1.0000001192092896
roi625070_2022-01-02_2022-01-09_roi625070_s2_toa_2022_1_2_median,1,1,0.0247955322265625,0.0016326904296875,0.97357177734375,low,0.0,0.28999999165534973,0.00015472412633243948,0.0007781982421875,0.0,0.0007781982421875,0.0,0.0,0.0,0.0,0.0007993229264622908,0.0,1,152.0,26.0,164.0,44.0,0.0037689208984375,0.0,1.0,0.0,1.0,nan,9.402905561728403e-05,0.0,0.024948535177871767,nan,9.402905561728403e-05,0.0,0.024948535177871767,nan
roi625070_2022-04-22_2022-04-29_roi625070_s2_toa_2022_4_22_median,1,1,0.088287353515625,0.010799407958984375,0.9009132385253906,low,0.0,0.572549045085907,0.012460506521165371,0.0566253662109375,0.0014190673828125,0.0566253662109375,0.011587173268660739,0.0007064641469445425,0.00013178703215603585,0.03612167300380228,0.059304989223818536,0.0,1,0.0,0.0,185.0,233.0,0.66412353515625,0.6859766866831508,1.0,0.10983595257788806,0.8790092822350887,0.0,5.549785782932304e-05,1.2666802867820682e-06,8.35655640727533e-05,0.0,5.549785782932304e-05,1.2666802867820682e-06,8.35655640727533e-05,0.0
roi625070_2022-11-13_2022-11-20_roi625070_s2_toa_2022_11_13_median,1,1,0.102081298828125,0.029659271240234375,0.8682594299316406,medium,0.0,0.6899999976158142,0.032131195068359375,0.111053466796875,0.0074005126953125,0.111053466796875,0.07862737015663644,0.189967845659164,0.04435435435435436,0.0008968609865470852,0.12130891133478905,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.102081298828125,0.8682594299316406,0.0030931586608442503,0.019530251622200012,0.028248726700663182,0.019530251622200012,0.9999193549156189,0.019530251622200012,0.028248726700663182,0.019530251622200012,0.9999193549156189
roi626241_2022-04-05_2022-04-13_roi626241_s2_toa_2022_4_8_median,1,1,0.0,0.072418212890625,0.927581787109375,low,0.0,0.5098039507865906,0.0788680762052536,0.432403564453125,0.0008392333984375,0.432403564453125,0.24507728138894772,0.9978929624947324,0.16706645971497108,nan,0.3882546471459122,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0,0.927581787109375,0.0,0.0004227419849485159,0.0009814977545402645,0.0004227419849485159,0.9999203085899353,0.0004227419849485159,0.0009814977545402645,0.0004227419849485159,0.9999203085899353
roi628678_2022-11-11_2022-11-19_roi628678_s2_toa_2022_11_14_median,1,1,0.085693359375,0.0037689208984375,0.9105377197265625,low,0.0,0.5686274766921997,0.18397462368011475,0.7472991943359375,0.02581787109375,0.7472991943359375,0.019336396120469626,1.0,0.005043389484430832,0.6889245014245015,0.7517470212658991,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.085693359375,0.9105377197265625,0.0005649717514124294,0.0007295091636478901,0.0009868017092407473,0.0007295091636478901,0.9996671080589294,0.0007295091636478901,0.0009868017092407473,0.0007295091636478901,0.9996671080589294
roi635605_2022-02-17_2022-03-04_roi635605_s2_toa_2022_2_22_median,1,1,0.0698394775390625,0.00933837890625,0.9208221435546875,low,0.0,0.4000000059604645,0.015314178541302681,0.085601806640625,0.0,0.085601806640625,0.0,0.0,0.0,0.0,0.09296236764047923,0.0,1,86.0,71.0,255.0,255.0,0.479888916015625,0.0,1.0,0.0,1.0,0.0,0.009306475520133972,0.0,0.019392978686406995,0.0,0.009306475520133972,0.0,0.019392978686406995,0.0
roi635605_2022-02-17_2022-03-04_roi635605_s2_toa_2022_3_4_median,1,1,0.07501220703125,0.0,0.92498779296875,low,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,nan,1,0.0,0.0,255.0,255.0,1.0,nan,nan,0.07501220703125,0.92498779296875,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan
roi642787_2022-01-26_2022-02-10_roi642787_s2_toa_2022_1_31_median,1,1,0.04732513427734375,0.0363311767578125,0.9163436889648438,low,0.0,0.8627451062202454,0.2388639599084854,0.9636077880859375,0.0345916748046875,0.9636077880859375,0.10322876914063119,0.8914321713565728,0.033491124260355026,0.9556666129292278,0.9668795324169283,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.04732513427734375,0.9163436889648438,0.031099675578923815,0.0009458273416385055,0.0008563427602679025,0.0009458273416385055,0.9999639391899109,0.0009458273416385055,0.0008563427602679025,0.0009458273416385055,0.9999639391899109
roi642787_2022-12-07_2022-12-22_roi642787_s2_toa_2022_12_22_median,1,1,0.0,0.0298919677734375,0.9701080322265625,low,0.0,0.3799999952316284,0.001395110972225666,0.0085296630859375,0.0,0.0085296630859375,0.03667262969588551,0.005359877488514548,0.00625,nan,0.008627333784230145,0.0,1,11.0,9.0,234.0,235.0,0.77587890625,0.815211842776927,1.0,0.0,0.968592668344871,0.0,0.0008484907448291779,0.00043672709637846856,0.001093586560988141,0.9997366666793823,0.0008484907448291779,0.00043672709637846856,0.001093586560988141,0.9997366666793823
roi656945_2022-11-04_2022-11-19_roi656945_s2_toa_2022_11_19_median,1,1,0.0091552734375,0.0261383056640625,0.9647064208984375,low,0.0,0.33000001311302185,0.004053344950079918,0.02587890625,0.0,0.02587890625,0.09257075471698113,0.027437244600116754,0.013979773944080905,0.08166666666666667,0.02530724578080762,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0091552734375,0.9647064208984375,0.0,0.002463871380314231,0.002711478131456258,0.002463871380314231,0.9998615384101868,0.002463871380314231,0.002711478131456258,0.002463871380314231,0.9998615384101868
roi656945_2022-11-04_2022-11-19_roi656945_s2_toa_2022_11_4_median,1,1,0.025177001953125,0.025421142578125,0.94940185546875,low,0.0,0.5400000214576721,0.06991790235042572,0.386444091796875,6.103515625e-05,0.386444091796875,0.07818052594171997,0.2863145258103241,0.017989817084669055,0.23030303030303031,0.3932658309225329,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.025177001953125,0.94940185546875,0.0,0.042498283088207245,0.030057753692297233,0.042498283088207245,0.9998237490653992,0.042498283088207245,0.030057753692297233,0.042498283088207245,0.9998237490653992
roi656945_2022-11-04_2022-11-19_roi656945_s2_toa_2022_11_9_median,1,1,0.045684814453125,0.011077880859375,0.9432373046875,low,0.0,0.6100000143051147,0.09585677832365036,0.49310302734375,0.0004730224609375,0.49310302734375,0.05220324297561579,0.5454545454545454,0.012130123139128837,0.24682698730794922,0.5044163323411415,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.045684814453125,0.9432373046875,0.0,0.058262426406145096,0.06807839049452265,0.058262426406145096,0.9998283982276917,0.058262426406145096,0.06807839049452265,0.058262426406145096,0.9998283982276917
roi662286_2022-02-09_2022-02-16_roi662286_s2_toa_2022_2_11_median,1,1,0.17901611328125,0.0,0.82098388671875,medium,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,nan,1,0.0,0.0,255.0,255.0,1.0,nan,nan,0.17901611328125,0.82098388671875,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan
roi662286_2022-02-09_2022-02-16_roi662286_s2_toa_2022_2_9_median,1,1,0.068359375,0.0311737060546875,0.9004669189453125,low,0.0,0.9137254953384399,0.701839029788971,0.9995574951171875,0.876617431640625,0.9995574951171875,0.09282977391729128,1.0,0.03118750667867556,1.0,0.9995085828546253,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.068359375,0.9004669189453125,0.013308550185873605,0.0009847290348261595,0.0009980046509879509,0.0009847290348261595,0.9999130964279175,0.0009847290348261595,0.0009980046509879509,0.0009847290348261595,0.9999130964279175
roi670419_2022-09-09_2022-09-24_roi670419_s2_toa_2022_9_24_median,1,1,0.138458251953125,0.0009002685546875,0.8606414794921875,medium,0.0,0.2199999988079071,0.00397567730396986,0.0240936279296875,0.0,0.0240936279296875,0.0,0.0,0.0,0.0,0.027994964806836515,0.0,1,3.0,130.0,255.0,255.0,0.486419677734375,1.0,1.0,0.009348139782922392,0.9888010540184453,0.0,0.002416643314063549,0.0,0.004968226872152229,0.0,0.002416643314063549,0.0,0.004968226872152229,0.0
roi671694_2022-01-04_2022-01-19_roi671694_s2_toa_2022_1_4_median,1,1,0.005523681640625,0.030731201171875,0.9637451171875,low,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,1,0.0,0.0,255.0,255.0,1.0,1.0,nan,0.005523681640625,0.9637451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roi672377_2022-05-21_2022-05-28_roi672377_s2_toa_2022_5_21_median,1,1,0.0037078857421875,0.0099639892578125,0.986328125,low,0.0,0.8299999833106995,0.02467697113752365,0.126708984375,0.002227783203125,0.126708984375,0.03865606936416185,0.22817764165390506,0.016916439600363306,0.29218106995884774,0.1250618811881188,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0037078857421875,0.986328125,0.015238095238095238,0.014998390339314938,0.049041333278872154,0.014998390339314938,0.9999673962593079,0.014998390339314938,0.049041333278872154,0.014998390339314938,0.9999673962593079
roi683049_2022-12-21_2022-12-29_roi683049_s2_toa_2022_12_29_median,1,1,0.000396728515625,0.012725830078125,0.98687744140625,low,0.0,0.27000001072883606,0.18172624707221985,0.956146240234375,0.0,0.956146240234375,0.03357696849765408,0.9136690647482014,0.012146523416329264,0.4230769230769231,0.9569082812789906,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.000396728515625,0.98687744140625,0.0,0.11046179383993149,0.10479535073113384,0.11046179383993149,0.9989514350891113,0.11046179383993149,0.10479535073113384,0.11046179383993149,0.9989514350891113
roi683242_2022-03-30_2022-04-07_roi683242_s2_toa_2022_4_2_median,1,1,0.0701751708984375,0.005767822265625,0.9240570068359375,low,0.0,0.5400000214576721,0.009310150519013405,0.0501556396484375,7.62939453125e-05,0.0501556396484375,0.0,0.0,0.0,0.10480539247662535,0.04631846628907346,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0701751708984375,0.9240570068359375,0.0,0.005657476838678122,0.0,0.005657476838678122,0.0,0.005657476838678122,0.0,0.005657476838678122,0.0
roi683242_2022-06-01_2022-06-08_roi683242_s2_toa_2022_6_8_median,1,1,0.0128631591796875,0.0,0.9871368408203125,low,0.0,0.9100000262260437,0.0023138427641242743,0.007781982421875,0.0009765625,0.007781982421875,0.0,nan,0.0,0.06998813760379596,0.006971387939962593,0.0,1,0.0,0.0,255.0,255.0,1.0,nan,1.0,0.0128631591796875,0.9871368408203125,0.0,0.0014061213005334139,nan,0.0014061213005334139,nan,0.0014061213005334139,nan,0.0014061213005334139,nan
roi683505_2022-01-25_2022-02-09_roi683505_s2_toa_2022_1_30_median,1,1,0.0971221923828125,0.0041351318359375,0.89874267578125,low,0.27450981736183167,0.886274516582489,0.8051696419715881,1.0,0.987030029296875,1.0,0.0158843994140625,1.0,0.0041351318359375,1.0,1.0,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0971221923828125,0.89874267578125,0.00926497838171711,0.0009847978362813592,0.001012527744708466,0.0009847978362813592,0.9999322891235352,0.0009847978362813592,0.001012527744708466,0.0009847978362813592,0.9999322891235352
roi689678_2022-09-23_2022-10-08_roi689678_s2_toa_2022_9_28_median,1,1,0.02447509765625,0.0357818603515625,0.9397430419921875,low,0.0,0.47843137383461,0.01651407964527607,0.069122314453125,0.0,0.069122314453125,0.7401766004415011,0.9825159914712154,0.5040472544301028,0.32418952618453867,0.027700651111435853,0.0,1,195.0,87.0,255.0,255.0,0.1573028564453125,1.0,1.0,0.05761955572800466,0.7149093025511689,0.0,6.750887405360118e-05,0.000962909706620011,0.00042916495974166326,0.9999337792396545,6.750887405360118e-05,0.000962909706620011,0.00042916495974166326,0.9999337792396545
roi689678_2022-11-27_2022-12-17_roi689678_s2_toa_2022_11_27_median,1,1,0.01019287109375,0.0508880615234375,0.9389190673828125,low,0.0,0.5568627715110779,0.12216503918170929,0.831573486328125,0.0087432861328125,0.831573486328125,0.08642518991522624,1.0,0.0611949062350912,0.008982035928143712,0.8313750345343149,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.01019287109375,0.9389190673828125,0.07115749525616698,0.0008144098101183772,0.0009683050673226009,0.0008144098101183772,0.9999293684959412,0.0008144098101183772,0.0009683050673226009,0.0008144098101183772,0.9999293684959412
roi695954_2022-07-13_2022-07-28_roi695954_s2_toa_2022_7_13_median,1,1,0.0495147705078125,0.0019683837890625,0.948516845703125,low,0.0,0.49803921580314636,0.005501302424818277,0.0643463134765625,0.0,0.0643463134765625,0.0,0.0,0.0,0.04406779661016949,0.0655384318393874,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0495147705078125,0.948516845703125,0.0,6.198503979248926e-05,0.0,6.198503979248926e-05,0.0,6.198503979248926e-05,0.0,6.198503979248926e-05,0.0
roi695954_2022-07-13_2022-07-28_roi695954_s2_toa_2022_7_23_median,1,1,0.0414276123046875,0.0,0.9585723876953125,low,0.0,0.8199999928474426,0.02084106206893921,0.0887298583984375,0.004180908203125,0.0887298583984375,0.0,nan,0.0,0.07845303867403315,0.08917400232406361,0.0,1,0.0,0.0,255.0,255.0,1.0,nan,1.0,0.0414276123046875,0.9585723876953125,0.0,0.012668639421463013,nan,0.012668639421463013,nan,0.012668639421463013,nan,0.012668639421463013,nan
roi708030_2022-03-16_2022-03-23_roi708030_s2_toa_2022_3_16_median,1,1,0.0124053955078125,0.025360107421875,0.9622344970703125,low,0.0,0.7300000190734863,0.02237655781209469,0.087158203125,0.0044097900390625,0.087158203125,0.12464985994397759,0.10770156438026474,0.024878387769284225,0.6236162361623616,0.0797006073484404,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0124053955078125,0.9622344970703125,0.0687603305785124,0.013605291023850441,0.018444412451788836,0.013605291023850441,0.999945878982544,0.013605291023850441,0.018444412451788836,0.013605291023850441,0.999945878982544
roi708030_2022-03-16_2022-03-23_roi708030_s2_toa_2022_3_18_median,1,1,0.0787353515625,0.06573486328125,0.85552978515625,low,0.0,0.9900000095367432,0.017153168097138405,0.0753631591796875,0.0008544921875,0.0753173828125,0.25369507997570356,0.07079851439182916,0.034108700514426306,0.32771317829457364,0.05248983377327531,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0787353515625,0.85552978515625,0.0,0.01042630523443222,0.008047101225361519,0.01042630523443222,0.9998790621757507,0.01042630523443222,0.008047101225361519,0.01042630523443222,0.9998790621757507
roi709304_2022-07-13_2022-07-21_roi709304_s2_toa_2022_7_21_median,1,1,0.01375579833984375,0.000335693359375,0.9859085083007812,low,0.0,0.75,0.2178460657596588,0.797821044921875,0.0026702880859375,0.797821044921875,0.0025437019469838965,1.0,0.0004207627280725242,0.46810870770937324,0.8023524859740763,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.01375579833984375,0.9859085083007812,0.11281337047353761,0.1324179470539093,0.2620811245658181,0.1324179470539093,nan,0.1324179470539093,0.2620811245658181,0.1324179470539093,nan
roi711002_2022-02-08_2022-02-23_roi711002_s2_toa_2022_2_23_median,1,1,0.004486083984375,0.057769775390625,0.937744140625,low,0.0,0.3400000035762787,0.00020172119548078626,0.0011138916015625,0.0,0.0011138916015625,0.1232876712328767,0.0,0.0,0.0,0.0011878417078885707,0.0,1,82.0,6.0,247.0,147.0,0.35968017578125,0.6698362387744321,1.0,0.0,0.8924147293398947,0.0,0.00012283607793506235,0.0,0.0003415147294905925,0.0,0.00012283607793506235,0.0,0.0003415147294905925,0.0
roi712153_2022-06-12_2022-06-20_roi712153_s2_toa_2022_6_20_median,1,1,0.0567626953125,0.033050537109375,0.910186767578125,low,0.0,0.4117647111415863,0.028836898505687714,0.3088226318359375,0.0,0.3088226318359375,0.09689213893967093,0.3979686057248384,0.04001299726129137,0.3239247311827957,0.30464375523889353,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0567626953125,0.910186767578125,0.0,0.00029654952231794596,0.0003786484125248283,0.00029654952231794596,0.9998651742935181,0.00029654952231794596,0.0003786484125248283,0.00029654952231794596,0.9998651742935181
roi713555_2022-01-22_2022-01-29_roi713555_s2_toa_2022_1_29_median,1,1,0.09161376953125,0.0012054443359375,0.9071807861328125,low,0.0,0.4099999964237213,0.1313142478466034,0.60626220703125,0.0,0.60626220703125,0.0,0.0,0.0,0.0,0.6682926008780045,0.0,1,59.0,0.0,255.0,255.0,0.76953125,0.0,1.0,0.003965736040609137,0.9960342639593909,0.0,0.0798167884349823,0.0,0.10372130882921558,0.0,0.0798167884349823,0.0,0.10372130882921558,0.0
roi713555_2022-08-02_2022-08-10_roi713555_s2_toa_2022_8_7_median,1,1,0.0408477783203125,0.04217529296875,0.9169769287109375,low,0.0,0.699999988079071,0.431071013212204,0.953643798828125,0.2680511474609375,0.953643798828125,0.05732983455470575,0.48118668596237335,0.02080335356316086,0.4198729921553978,0.9991513437057992,0.0,1,0.0,0.0,255.0,255.0,1.0,1.0,1.0,0.0408477783203125,0.9169769287109375,0.029820422073666274,0.26202791929244995,0.08190508344238988,0.26202791929244995,0.9999217391014099,0.26202791929244995,0.08190508344238988,0.26202791929244995,0.9999217391014099
roi714210_2022-06-19_2022-06-27_roi714210_s2_toa_2022_6_19_median,1,1,0.011383056640625,0.0,0.988616943359375,low,0.0,0.4399999976158142,0.08063492923974991,0.4472808837890625,0.0,0.4472808837890625,0.0,nan,0.0,0.007372654155495978,0.45234604105571846,0.0,1,0.0,0.0,255.0,255.0,1.0,nan,1.0,0.011383056640625,0.988616943359375,nan,0.04900790750980377,nan,0.04900790750980377,nan,0.04900790750980377,nan,0.04900790750980377,nan
roi725497_2022-05-17_2022-06-01_roi725497_s2_toa_2022_5_22_median,1,1,0.0732269287109375,0.1004791259765625,0.8262939453125,low,0.0,0.6196078658103943,0.05692910775542259,0.138763427734375,0.0660247802734375,0.138763427734375,0.8960853309874642,0.9928625664388763,0.7152390329285636,0.200875182329652,0.029398729502142118,0.0,1,0.0,132.0,194.0,255.0,0.36895751953125,1.0,1.0,0.16464019851116626,0.5630272952853598,0.10202639019792649,0.00013629398017656058,0.0009718550274384773,0.0003694029067349493,0.9999697804450989,0.00013629398017656058,0.0009718550274384773,0.0003694029067349493,0.9999697804450989
