sample_id,shadow_case,shadow_case_name,cloud_bucket,cloud_frac,shadow_frac,clear_frac,division_pos_frac,bbox_valid,bbox_area_frac,division_clear_leakage,division_cloud_leakage
roi16129_2022-12-01_2022-12-16_roi16129_s2_toa_2022_12_16_median,2,ambiguous,low,0.0750732421875,0.0017547607421875,0.9231719970703125,0.005523681640625,1.0,0.18359375,0.004099105950444937,0.0
roi161834_2022-11-21_2022-12-06_roi161834_s2_toa_2022_12_6_median,2,ambiguous,low,0.0007171630859375,0.0159149169921875,0.983367919921875,0.0,1.0,1.0,0.0,0.0
roi16300_2022-01-21_2022-01-29_roi16300_s2_toa_2022_1_29_median,2,ambiguous,low,0.06805419921875,0.0,0.93194580078125,0.2791900634765625,1.0,0.75390625,0.2995775640010834,0.0
roi16300_2022-08-12_2022-08-19_roi16300_s2_toa_2022_8_14_median,0,no_shadow,medium,0.1359405517578125,0.0,0.8640594482421875,0.0,1.0,1.0,0.0,0.0
roi16406_2022-11-28_2022-12-18_roi16406_s2_toa_2022_12_8_median,1,valid_shadow,medium,0.1105804443359375,0.0037994384765625,0.8856201171875,0.013671875,1.0,0.06549072265625,0.0007753273821435869,0.08872637152671814
roi164356_2022-12-10_2022-12-17_roi164356_s2_toa_2022_12_17_median,2,ambiguous,low,0.0718841552734375,0.00799560546875,0.9201202392578125,0.0055694580078125,1.0,0.96875,0.0016749307978898287,0.015177244320511818
roi165043_2022-04-12_2022-04-27_roi165043_s2_toa_2022_4_17_median,1,valid_shadow,low,0.0217437744140625,0.01507568359375,0.9631805419921875,0.0659027099609375,1.0,0.94940185546875,0.057934507727622986,0.0
roi165043_2022-10-04_2022-10-19_roi165043_s2_toa_2022_10_19_median,2,ambiguous,low,0.037567138671875,0.0151519775390625,0.9472808837890625,0.1009063720703125,1.0,0.96484375,0.09643852710723877,0.028025995939970016
roi16514_2022-01-24_2022-02-08_roi16514_s2_toa_2022_2_8_median,2,ambiguous,low,0.0377349853515625,0.0,0.9622650146484375,0.03570556640625,1.0,0.93017578125,0.0371057502925396,0.0
roi16545_2022-10-05_2022-10-20_roi16545_s2_toa_2022_10_20_median,1,valid_shadow,low,0.02979278564453125,0.02881622314453125,0.9413909912109375,0.037445068359375,1.0,0.303802490234375,0.011419077403843403,0.0
roi16553_2022-08-16_2022-08-31_roi16553_s2_toa_2022_8_31_median,0,no_shadow,medium,0.1816558837890625,0.0,0.8183441162109375,0.0001983642578125,1.0,0.002197265625,0.00024239711638074368,0.0
roi165870_2022-07-22_2022-08-06_roi165870_s2_toa_2022_7_22_median,1,valid_shadow,low,0.0027618408203125,0.00732421875,0.9899139404296875,0.0183258056640625,1.0,0.56640625,0.018512524664402008,0.0
roi165870_2022-07-22_2022-08-06_roi165870_s2_toa_2022_8_6_median,1,valid_shadow,low,0.0079498291015625,0.0142669677734375,0.977783203125,0.0128021240234375,1.0,0.5625,0.011766541749238968,0.11708253622055054
roi166105_2022-04-28_2022-05-13_roi166105_s2_toa_2022_5_3_median,1,valid_shadow,low,0.0,0.0601806640625,0.9398193359375,0.0736236572265625,1.0,0.443115234375,0.017128847539424896,0.0
roi166191_2022-04-24_2022-05-09_roi166191_s2_toa_2022_4_24_median,2,ambiguous,low,0.0120697021484375,0.0,0.9879302978515625,0.1265869140625,1.0,1.0,0.12813344597816467,0.0
roi166191_2022-04-24_2022-05-09_roi166191_s2_toa_2022_4_29_median,1,valid_shadow,low,0.0870513916015625,0.0541839599609375,0.8587646484375,0.121063232421875,1.0,0.77734375,0.08306680619716644,0.0
roi16626_2022-11-28_2022-12-18_roi16626_s2_toa_2022_11_28_median,2,ambiguous,low,0.0263671875,0.01464080810546875,0.9589920043945312,0.1575927734375,1.0,1.0,0.1472509354352951,0.07002314925193787
roi16626_2022-11-28_2022-12-18_roi16626_s2_toa_2022_12_8_median,1,valid_shadow,low,0.045166015625,0.0581817626953125,0.8966522216796875,0.065032958984375,1.0,0.4527740478515625,0.004867007955908775,0.17635135352611542
roi168037_2022-12-14_2022-12-29_roi168037_s2_toa_2022_12_14_median,2,ambiguous,medium,0.1317138671875,0.0577392578125,0.810546875,0.12664794921875,1.0,0.97265625,0.07885918766260147,0.056417979300022125
roi168061_2022-07-16_2022-07-31_roi168061_s2_toa_2022_7_16_median,2,ambiguous,low,0.0419464111328125,0.08184051513671875,0.8762130737304688,0.8069000244140625,1.0,1.0,0.8047837615013123,0.6194980144500732
roi168061_2022-07-16_2022-07-31_roi168061_s2_toa_2022_7_21_median,2,ambiguous,low,0.005523681640625,0.0249481201171875,0.9695281982421875,0.9778594970703125,1.0,1.0,0.9774469137191772,1.0
roi168061_2022-07-16_2022-07-31_roi168061_s2_toa_2022_7_31_median,2,ambiguous,low,0.0,0.0111083984375,0.9888916015625,0.9064178466796875,1.0,1.0,0.9053665995597839,0.0
roi168061_2022-10-24_2022-11-13_roi168061_s2_toa_2022_10_24_median,1,valid_shadow,low,0.0459136962890625,0.03342437744140625,0.9206619262695312,0.0197601318359375,1.0,0.785064697265625,0.0180984977632761,0.00033233631984330714
roi168061_2022-10-24_2022-11-13_roi168061_s2_toa_2022_11_13_median,1,valid_shadow,low,0.0032806396484375,0.0101470947265625,0.986572265625,0.0147247314453125,1.0,0.724456787109375,0.014785944484174252,0.0
roi16863_2022-01-04_2022-01-24_roi16863_s2_toa_2022_1_4_median,1,valid_shadow,low,0.0134429931640625,0.0105133056640625,0.976043701171875,0.0268402099609375,1.0,0.52935791015625,0.02681111916899681,0.0
roi168727_2022-04-28_2022-05-13_roi168727_s2_toa_2022_5_3_median,0,no_shadow,low,0.088653564453125,0.001129150390625,0.91021728515625,0.0,1.0,1.0,0.0,0.0
roi168728_2022-11-14_2022-11-29_roi168728_s2_toa_2022_11_29_median,2,ambiguous,low,0.0155029296875,0.0087738037109375,0.9757232666015625,0.0,1.0,1.0,0.0,0.0
roi168771_2022-09-29_2022-10-14_roi168771_s2_toa_2022_9_29_median,2,ambiguous,medium,0.1016998291015625,0.0116729736328125,0.886627197265625,0.000274658203125,1.0,0.0025787353515625,0.0,0.0
roi168771_2022-10-19_2022-11-03_roi168771_s2_toa_2022_10_19_median,1,valid_shadow,low,0.03509521484375,0.0525970458984375,0.9123077392578125,0.0407562255859375,1.0,0.71484375,0.005285253282636404,0.05999999865889549
roi168771_2022-10-19_2022-11-03_roi168771_s2_toa_2022_10_24_median,1,valid_shadow,low,0.02630615234375,0.089141845703125,0.884552001953125,0.0727691650390625,1.0,0.708587646484375,0.012713472358882427,0.034222736954689026
roi16985_2022-09-30_2022-10-15_roi16985_s2_toa_2022_9_30_median,2,ambiguous,low,0.04607391357421875,0.00099945068359375,0.9529266357421875,0.01123046875,1.0,0.350799560546875,0.0025299834087491035,0.17254512012004852
roi16989_2022-02-12_2022-02-27_roi16989_s2_toa_2022_2_12_median,2,ambiguous,low,0.0247344970703125,0.00695037841796875,0.9683151245117188,0.086639404296875,1.0,1.0,0.08229658007621765,0.0
roi16994_2022-09-25_2022-10-05_roi16994_s2_toa_2022_9_25_median,2,ambiguous,low,0.0,0.12497711181640625,0.8750228881835938,0.9999542236328125,1.0,1.0,0.9999476671218872,0.0
roi16994_2022-10-27_2022-11-04_roi16994_s2_toa_2022_10_27_median,2,ambiguous,low,0.05841064453125,0.011688232421875,0.929901123046875,0.131988525390625,1.0,1.0,0.1287207454442978,0.014890282414853573
roi170310_2022-04-01_2022-04-16_roi170310_s2_toa_2022_4_16_median,2,ambiguous,low,0.028472900390625,0.0,0.971527099609375,0.7822113037109375,1.0,1.0,0.805010199546814,0.004287245217710733
roi170946_2022-04-28_2022-05-13_roi170946_s2_toa_2022_4_28_median,2,ambiguous,low,0.01004791259765625,0.0,0.9899520874023438,0.0069580078125,1.0,0.34515380859375,0.007028630934655666,0.0
roi171220_2022-07-19_2022-08-03_roi171220_s2_toa_2022_8_3_median,1,valid_shadow,low,0.0733184814453125,0.03826141357421875,0.8884201049804688,0.0052490234375,1.0,0.1440887451171875,0.0025333412922918797,0.03163371607661247
roi17171_2022-09-01_2022-09-08_roi17171_s2_toa_2022_9_1_median,2,ambiguous,low,0.0112762451171875,0.0,0.9887237548828125,0.2029571533203125,1.0,1.0,0.19965431094169617,0.49255749583244324
roi17207_2022-08-21_2022-09-05_roi17207_s2_toa_2022_8_31_median,2,ambiguous,low,0.0620574951171875,0.02215576171875,0.9157867431640625,0.0038299560546875,1.0,0.904693603515625,0.0034990087151527405,0.0
roi17402_2022-09-18_2022-10-03_roi17402_s2_toa_2022_10_3_median,2,ambiguous,low,0.0135498046875,0.022369384765625,0.964080810546875,0.0048980712890625,1.0,0.34991455078125,0.005080560687929392,0.0
roi17425_2022-04-03_2022-04-18_roi17425_s2_toa_2022_4_18_median,1,valid_shadow,medium,0.1219482421875,0.0620574951171875,0.8159942626953125,0.070648193359375,1.0,0.7215118408203125,0.026366475969552994,0.00037537538446485996
roi17434_2022-03-21_2022-04-03_roi17434_s2_toa_2022_4_3_median,1,valid_shadow,low,0.0283660888671875,0.0428619384765625,0.92877197265625,0.17877197265625,1.0,0.710540771484375,0.1674278825521469,0.0
roi17436_2022-08-23_2022-09-07_roi17436_s2_toa_2022_8_23_median,2,ambiguous,low,0.0115203857421875,0.1629180908203125,0.8255615234375,0.0007781982421875,1.0,0.0424652099609375,0.0009426290052942932,0.0
roi17436_2022-08-23_2022-09-07_roi17436_s2_toa_2022_8_28_median,2,ambiguous,low,0.0250244140625,0.1730804443359375,0.8018951416015625,0.0367584228515625,1.0,1.0,0.042966149747371674,0.0
roi17436_2022-08-23_2022-09-07_roi17436_s2_toa_2022_9_7_median,1,valid_shadow,low,0.0091552734375,0.1685638427734375,0.8222808837890625,0.018768310546875,1.0,0.098846435546875,0.022824695333838463,0.0
roi176117_2022-08-18_2022-09-02_roi176117_s2_toa_2022_9_2_median,2,ambiguous,low,0.0167083740234375,0.0171661376953125,0.96612548828125,0.217041015625,1.0,1.0,0.21857035160064697,0.20365296304225922
roi176117_2022-12-16_2022-12-31_roi176117_s2_toa_2022_12_16_median,2,ambiguous,low,0.0511322021484375,0.00128173828125,0.9475860595703125,0.132232666015625,1.0,1.0,0.1391281932592392,0.007758878171443939
roi176117_2022-12-16_2022-12-31_roi176117_s2_toa_2022_12_26_median,2,ambiguous,low,0.0586700439453125,0.0866241455078125,0.854705810546875,0.6036224365234375,1.0,1.0,0.6453565359115601,0.04187256097793579
roi176889_2022-06-05_2022-06-20_roi176889_s2_toa_2022_6_5_median,1,valid_shadow,low,0.0124969482421875,0.02838134765625,0.9591217041015625,0.13385009765625,1.0,0.9140625,0.1119525283575058,0.04639804735779762
roi177520_2022-03-14_2022-03-29_roi177520_s2_toa_2022_3_29_median,1,valid_shadow,low,0.01111602783203125,0.0068206787109375,0.9820632934570312,0.0470123291015625,1.0,0.545501708984375,0.04731162637472153,0.0
roi178527_2022-08-03_2022-08-18_roi178527_s2_toa_2022_8_18_median,2,ambiguous,low,0.023712158203125,0.0095062255859375,0.9667816162109375,0.003509521484375,1.0,0.0844573974609375,0.0008207200444303453,0.0
roi17853_2022-08-14_2022-08-21_roi17853_s2_toa_2022_8_14_median,2,ambiguous,medium,0.104949951171875,0.00339508056640625,0.8916549682617188,0.0,1.0,1.0,0.0,0.0
roi179785_2022-05-26_2022-06-03_roi179785_s2_toa_2022_6_3_median,2,ambiguous,low,0.00800323486328125,0.08374786376953125,0.9082489013671875,0.053436279296875,1.0,0.95745849609375,0.03416326642036438,0.0
roi180510_2022-08-19_2022-09-03_roi180510_s2_toa_2022_8_29_median,2,ambiguous,low,0.009735107421875,0.0196380615234375,0.9706268310546875,0.0005340576171875,1.0,0.003631591796875,0.0005502193234860897,0.0
roi18098_2022-10-22_2022-11-06_roi18098_s2_toa_2022_11_6_median,2,ambiguous,low,0.0312347412109375,0.00140380859375,0.9673614501953125,0.01708984375,1.0,0.7613525390625,0.015631655231118202,0.020029311999678612
roi181223_2022-06-09_2022-06-24_roi181223_s2_toa_2022_6_14_median,0,no_shadow,medium,0.1161346435546875,1.52587890625e-05,0.88385009765625,0.0,1.0,1.0,0.0,0.0
roi181411_2022-06-04_2022-06-19_roi181411_s2_toa_2022_6_9_median,2,ambiguous,low,0.0836639404296875,0.04443359375,0.8719024658203125,0.150726318359375,1.0,0.9921875,0.13011673092842102,0.022797739133238792
roi181957_2022-08-26_2022-09-10_roi181957_s2_toa_2022_9_10_median,2,ambiguous,low,0.0206756591796875,0.0,0.9793243408203125,0.301727294921875,1.0,1.0,0.3080974221229553,0.0
roi18279_2022-08-17_2022-08-24_roi18279_s2_toa_2022_8_22_median,2,ambiguous,medium,0.14534759521484375,0.012939453125,0.8417129516601562,0.0,1.0,1.0,0.0,0.0
roi18279_2022-08-17_2022-08-24_roi18279_s2_toa_2022_8_24_median,2,ambiguous,low,0.055908203125,0.01218414306640625,0.9319076538085938,0.0,1.0,1.0,0.0,0.0
roi184089_2022-11-25_2022-12-10_roi184089_s2_toa_2022_11_25_median,2,ambiguous,low,0.0946197509765625,0.025848388671875,0.8795318603515625,0.0047454833984375,1.0,0.4921875,0.0010235769441351295,0.0
roi184840_2022-04-25_2022-05-02_roi184840_s2_toa_2022_5_2_median,1,valid_shadow,medium,0.1832122802734375,0.01312255859375,0.8036651611328125,0.022186279296875,1.0,0.4358673095703125,0.01131595391780138,0.0014158408157527447
roi185518_2022-04-27_2022-05-12_roi185518_s2_toa_2022_4_27_median,2,ambiguous,medium,0.1083831787109375,0.05657958984375,0.8350372314453125,0.149078369140625,1.0,1.0,0.11506623774766922,0.0
roi18553_2022-02-09_2022-02-17_roi18553_s2_toa_2022_2_17_median,2,ambiguous,low,0.0246124267578125,0.0,0.9753875732421875,0.711090087890625,1.0,1.0,0.7286579012870789,0.014879107475280762
roi186177_2022-05-20_2022-06-09_roi186177_s2_toa_2022_5_20_median,2,ambiguous,medium,0.15606689453125,0.0,0.84393310546875,0.002532958984375,1.0,0.0832977294921875,0.0030013741925358772,0.0
roi18632_2022-04-27_2022-05-12_roi18632_s2_toa_2022_5_7_median,1,valid_shadow,low,0.0289764404296875,0.05157470703125,0.9194488525390625,0.071014404296875,1.0,0.802001953125,0.029241416603326797,0.0
roi186748_2022-06-06_2022-06-21_roi186748_s2_toa_2022_6_11_median,1,valid_shadow,low,0.045684814453125,0.0767669677734375,0.8775482177734375,0.06146240234375,1.0,0.274658203125,0.0037905792705714703,0.10921843349933624
roi18733_2022-08-12_2022-08-27_roi18733_s2_toa_2022_8_12_median,2,ambiguous,low,0.011871337890625,0.002105712890625,0.98602294921875,0.0032806396484375,1.0,0.45166015625,0.0033271433785557747,0.0
roi18733_2022-08-12_2022-08-27_roi18733_s2_toa_2022_8_22_median,0,no_shadow,low,0.01739501953125,0.0008087158203125,0.9817962646484375,0.0,1.0,1.0,0.0,0.0
roi18733_2022-08-12_2022-08-27_roi18733_s2_toa_2022_8_27_median,0,no_shadow,low,0.019775390625,0.0,0.980224609375,0.0,1.0,1.0,0.0,0.0
roi187425_2022-08-15_2022-08-30_roi187425_s2_toa_2022_8_15_median,2,ambiguous,medium,0.1299896240234375,0.0496673583984375,0.820343017578125,0.8190765380859375,1.0,1.0,0.9309735298156738,0.04390186816453934
roi18759_2022-11-17_2022-12-02_roi18759_s2_toa_2022_12_2_median,1,valid_shadow,low,0.0660247802734375,0.0349273681640625,0.8990478515625,0.16351318359375,1.0,0.8359375,0.14590971171855927,0.0027732839807868004
roi18872_2022-03-23_2022-04-02_roi18872_s2_toa_2022_3_23_median,2,ambiguous,low,0.088592529296875,0.0191497802734375,0.8922576904296875,0.9157562255859375,1.0,1.0,0.9840444922447205,0.20978298783302307
roi18976_2022-08-27_2022-09-03_roi18976_s2_toa_2022_9_3_median,2,ambiguous,low,0.0109100341796875,0.0,0.9890899658203125,0.0040283203125,1.0,0.19012451171875,0.004011045675724745,0.005594405811280012
roi19019_2022-05-13_2022-05-20_roi19019_s2_toa_2022_5_20_median,2,ambiguous,low,0.0237274169921875,0.0,0.9762725830078125,0.0023956298828125,1.0,0.00823974609375,0.002453853376209736,0.0
roi19027_2022-06-23_2022-06-30_roi19027_s2_toa_2022_6_23_median,2,ambiguous,low,0.0143280029296875,0.01288604736328125,0.9727859497070312,0.0272369384765625,1.0,0.984375,0.024822555482387543,0.18583600223064423
roi190737_2022-07-04_2022-07-19_roi190737_s2_toa_2022_7_4_median,2,ambiguous,low,0.044097900390625,0.0595703125,0.896331787109375,0.1647796630859375,1.0,0.96875,0.11959075182676315,0.024221453815698624
roi19105_2022-12-08_2022-12-18_roi19105_s2_toa_2022_12_8_median,2,ambiguous,low,0.0122528076171875,0.0146484375,0.9730987548828125,0.893951416015625,1.0,1.0,0.903203547000885,0.032378580421209335
roi191473_2022-06-23_2022-07-08_roi191473_s2_toa_2022_6_23_median,1,valid_shadow,low,0.0475311279296875,0.0677337646484375,0.884735107421875,0.0352020263671875,1.0,0.9453125,0.004880825057625771,0.0035313002299517393
roi191473_2022-06-23_2022-07-08_roi191473_s2_toa_2022_7_8_median,1,valid_shadow,low,0.0175933837890625,0.0181884765625,0.9642181396484375,0.0193023681640625,1.0,0.0682525634765625,0.005966039374470711,0.0
roi191674_2022-10-07_2022-10-22_roi191674_s2_toa_2022_10_17_median,2,ambiguous,low,0.0050048828125,0.0081939697265625,0.9868011474609375,0.0004425048828125,1.0,0.00238037109375,0.0004484235541895032,0.0
roi191983_2022-10-08_2022-10-23_roi191983_s2_toa_2022_10_8_median,2,ambiguous,low,0.0546112060546875,0.0220489501953125,0.92333984375,0.115692138671875,1.0,1.0,0.10123611986637115,0.006146968342363834
roi19240_2022-08-26_2022-09-10_roi19240_s2_toa_2022_8_26_median,2,ambiguous,low,0.087249755859375,0.06026458740234375,0.8524856567382812,0.080810546875,1.0,0.984375,0.07051379233598709,0.0591990202665329
roi192827_2022-10-04_2022-10-11_roi192827_s2_toa_2022_10_11_median,1,valid_shadow,low,0.03448486328125,0.014373779296875,0.951141357421875,0.0052642822265625,1.0,0.52294921875,0.00511759240180254,0.0
roi193152_2022-09-22_2022-10-07_roi193152_s2_toa_2022_9_27_median,2,ambiguous,low,0.051788330078125,0.04925537109375,0.898956298828125,0.5290985107421875,1.0,1.0,0.530824601650238,0.059516794979572296
roi19446_2022-09-18_2022-09-26_roi19446_s2_toa_2022_9_26_median,2,ambiguous,low,0.02312469482421875,0.00316619873046875,0.9737091064453125,0.664764404296875,1.0,1.0,0.6675520539283752,0.5014846324920654
roi194846_2022-07-02_2022-07-17_roi194846_s2_toa_2022_7_7_median,1,valid_shadow,low,0.060150146484375,0.04205322265625,0.897796630859375,0.04107666015625,1.0,0.41058349609375,0.006118495017290115,0.017757482826709747
roi195956_2022-04-03_2022-04-18_roi195956_s2_toa_2022_4_8_median,1,valid_shadow,medium,0.16060638427734375,0.02295684814453125,0.816436767578125,0.032684326171875,1.0,0.921875,0.011288453824818134,0.015961237251758575
roi196202_2022-06-20_2022-06-27_roi196202_s2_toa_2022_6_20_median,2,ambiguous,medium,0.1670379638671875,0.00656890869140625,0.8263931274414062,0.829071044921875,1.0,1.0,0.981951117515564,0.09678450971841812
roi196261_2022-04-01_2022-04-16_roi196261_s2_toa_2022_4_6_median,2,ambiguous,low,0.086090087890625,0.03224945068359375,0.8816604614257812,0.170013427734375,1.0,1.0,0.15259473025798798,0.09730591624975204
roi19699_2022-05-01_2022-05-08_roi19699_s2_toa_2022_5_8_median,0,no_shadow,medium,0.138763427734375,0.0,0.861236572265625,0.0,1.0,1.0,0.0,0.0
roi197131_2022-05-11_2022-05-26_roi197131_s2_toa_2022_5_26_median,0,no_shadow,low,0.0179290771484375,0.0009765625,0.9810943603515625,0.001800537109375,1.0,0.48980712890625,0.0012908844510093331,0.0
roi19734_2022-08-31_2022-09-15_roi19734_s2_toa_2022_8_31_median,1,valid_shadow,medium,0.13671875,0.02130126953125,0.84197998046875,0.0087432861328125,1.0,0.668701171875,0.00859006866812706,0.01104910671710968
roi197435_2022-04-05_2022-04-20_roi197435_s2_toa_2022_4_20_median,1,valid_shadow,low,0.0211944580078125,0.022918701171875,0.9558868408203125,0.0326080322265625,1.0,0.671966552734375,0.014398595318198204,0.012239021249115467
roi197596_2022-08-30_2022-09-14_roi197596_s2_toa_2022_8_30_median,2,ambiguous,low,0.02825927734375,0.022308349609375,0.949432373046875,0.0,1.0,1.0,0.0,0.0
roi197596_2022-08-30_2022-09-14_roi197596_s2_toa_2022_9_14_median,1,valid_shadow,low,0.005950927734375,0.0133056640625,0.980743408203125,0.043182373046875,1.0,0.453125,0.04403024539351463,0.0
roi198868_2022-09-08_2022-09-23_roi198868_s2_toa_2022_9_8_median,2,ambiguous,medium,0.1363372802734375,0.04114532470703125,0.8225173950195312,0.0954437255859375,1.0,1.0,0.10952703654766083,0.01096810307353735
roi19955_2022-08-11_2022-08-26_roi19955_s2_toa_2022_8_26_median,2,ambiguous,low,0.021026611328125,0.0032196044921875,0.9757537841796875,0.0002593994140625,1.0,0.0025634765625,0.00018765540153253824,0.003628446953371167
roi19963_2022-01-23_2022-02-07_roi19963_s2_toa_2022_2_2_median,0,no_shadow,medium,0.1183624267578125,0.0,0.8816375732421875,0.0012054443359375,1.0,0.8671875,0.0010211322223767638,0.002578316256403923
roi199976_2022-11-29_2022-12-14_roi199976_s2_toa_2022_11_29_median,1,valid_shadow,low,0.0814056396484375,0.00762939453125,0.9109649658203125,0.0269317626953125,1.0,0.91015625,0.017889147624373436,0.03842549026012421
roi201307_2022-04-07_2022-04-22_roi201307_s2_toa_2022_4_22_median,2,ambiguous,low,0.0594024658203125,0.003448486328125,0.9371490478515625,0.0,1.0,1.0,0.0,0.0
roi201452_2022-06-07_2022-06-22_roi201452_s2_toa_2022_6_12_median,2,ambiguous,low,0.076080322265625,0.0428009033203125,0.8811187744140625,0.001708984375,1.0,0.078277587890625,0.00012122261978220195,0.006016847211867571
roi20173_2022-10-21_2022-11-05_roi20173_s2_toa_2022_10_21_median,2,ambiguous,low,0.0,0.05438232421875,0.94561767578125,0.2439422607421875,1.0,1.0,0.2270057499408722,0.0
roi202283_2022-10-26_2022-11-10_roi202283_s2_toa_2022_11_10_median,2,ambiguous,low,0.0417633056640625,0.027313232421875,0.9309234619140625,0.0,1.0,1.0,0.0,0.0
roi20249_2022-06-08_2022-06-16_roi20249_s2_toa_2022_6_8_median,1,valid_shadow,medium,0.1475982666015625,0.0382537841796875,0.81414794921875,0.024749755859375,1.0,0.44384765625,0.0022115600295364857,0.0028946553356945515
roi202584_2022-08-01_2022-08-16_roi202584_s2_toa_2022_8_6_median,1,valid_shadow,low,0.01318359375,0.01763916015625,0.96917724609375,0.0283355712890625,1.0,0.37872314453125,0.012122930027544498,0.0
roi203348_2022-03-09_2022-03-24_roi203348_s2_toa_2022_3_24_median,2,ambiguous,low,0.056732177734375,0.045654296875,0.897613525390625,0.133270263671875,1.0,1.0,0.09701492637395859,0.01828940212726593
roi20427_2022-12-10_2022-12-25_roi20427_s2_toa_2022_12_10_median,2,ambiguous,low,0.0966644287109375,0.0,0.9033355712890625,0.01556396484375,1.0,0.84228515625,0.013090995140373707,0.03867403417825699
roi205185_2022-06-11_2022-06-26_roi205185_s2_toa_2022_6_16_median,1,valid_shadow,low,0.000335693359375,0.124969482421875,0.87469482421875,0.1785888671875,1.0,0.81640625,0.07159305363893509,0.0
roi20525_2022-02-18_2022-02-26_roi20525_s2_toa_2022_2_26_median,1,valid_shadow,medium,0.1580810546875,0.018646240234375,0.823272705078125,0.04229736328125,1.0,0.56683349609375,0.03191607818007469,9.65250947047025e-05
roi20525_2022-07-16_2022-07-23_roi20525_s2_toa_2022_7_18_median,2,ambiguous,medium,0.109954833984375,0.0169830322265625,0.8730621337890625,0.0010528564453125,1.0,0.049835205078125,0.0007340475567616522,0.00374687765724957
roi20525_2022-07-16_2022-07-23_roi20525_s2_toa_2022_7_23_median,2,ambiguous,low,0.0142364501953125,0.0,0.9857635498046875,0.005767822265625,1.0,0.2062225341796875,0.005851121619343758,0.0
roi205359_2022-10-29_2022-11-13_roi205359_s2_toa_2022_11_13_median,2,ambiguous,low,0.0159149169921875,0.0045928955078125,0.9794921875,0.962738037109375,1.0,1.0,0.977910041809082,0.018216682597994804
roi205878_2022-09-14_2022-09-29_roi205878_s2_toa_2022_9_19_median,0,no_shadow,low,0.0356292724609375,0.0,0.9643707275390625,0.0,1.0,1.0,0.0,0.0
roi205901_2022-10-06_2022-10-21_roi205901_s2_toa_2022_10_16_median,1,valid_shadow,medium,0.1501617431640625,0.0093841552734375,0.8404541015625,0.012176513671875,1.0,0.1421356201171875,0.006899056024849415,0.03688649460673332
roi206079_2022-06-15_2022-06-30_roi206079_s2_toa_2022_6_15_median,2,ambiguous,medium,0.1923980712890625,0.005828857421875,0.8017730712890625,0.003662109375,1.0,0.693511962890625,0.0021695690229535103,0.003489570925012231
roi206192_2022-11-30_2022-12-15_roi206192_s2_toa_2022_12_10_median,1,valid_shadow,low,0.0739288330078125,0.026580810546875,0.8994903564453125,0.0345306396484375,1.0,0.4921875,0.018761981278657913,0.008668730966746807
roi207010_2022-11-25_2022-12-10_roi207010_s2_toa_2022_12_10_median,2,ambiguous,low,0.0041351318359375,0.014923095703125,0.9809417724609375,0.003448486328125,1.0,0.0555419921875,0.000933314673602581,0.0
roi207217_2022-11-03_2022-11-18_roi207217_s2_toa_2022_11_18_median,1,valid_shadow,medium,0.1313934326171875,0.06207275390625,0.8065338134765625,0.104583740234375,1.0,0.703125,0.02402709238231182,0.19974450767040253
roi20732_2022-03-02_2022-03-17_roi20732_s2_toa_2022_3_7_median,2,ambiguous,low,0.0,0.01154327392578125,0.9884567260742188,0.05926513671875,1.0,0.96875,0.048595622181892395,0.0
roi207826_2022-09-26_2022-10-11_roi207826_s2_toa_2022_10_6_median,1,valid_shadow,low,0.0369415283203125,0.01898193359375,0.9440765380859375,0.0252838134765625,1.0,0.063446044921875,0.008049005642533302,0.007021891884505749
roi207826_2022-11-25_2022-12-10_roi207826_s2_toa_2022_12_10_median,1,valid_shadow,low,0.0302276611328125,0.0119476318359375,0.95782470703125,0.018768310546875,1.0,0.2381744384765625,0.008475116454064846,0.0
roi208921_2022-04-26_2022-05-11_roi208921_s2_toa_2022_5_11_median,2,ambiguous,medium,0.1208953857421875,0.066009521484375,0.8130950927734375,0.1136627197265625,1.0,0.96484375,0.07101169228553772,0.048087846487760544
roi208922_2022-09-15_2022-09-23_roi208922_s2_toa_2022_9_15_median,1,valid_shadow,low,0.085723876953125,0.0462493896484375,0.8680267333984375,0.084686279296875,1.0,0.421875,0.04273384064435959,0.040583837777376175
roi208922_2022-10-25_2022-11-02_roi208922_s2_toa_2022_10_28_median,2,ambiguous,low,0.05780029296875,0.063873291015625,0.878326416015625,0.8896484375,1.0,1.0,0.9338626265525818,0.11721225082874298
roi209762_2022-09-15_2022-09-30_roi209762_s2_toa_2022_9_15_median,1,valid_shadow,low,0.06320953369140625,0.09440231323242188,0.8423881530761719,0.098724365234375,1.0,0.94140625,0.046991534531116486,0.020277610048651695
roi209762_2022-09-15_2022-09-30_roi209762_s2_toa_2022_9_25_median,2,ambiguous,low,0.0240936279296875,0.06409454345703125,0.9118118286132812,0.09539794921875,1.0,1.0,0.04262297973036766,0.0
roi209762_2022-09-15_2022-09-30_roi209762_s2_toa_2022_9_30_median,1,valid_shadow,low,0.0,0.0333251953125,0.9666748046875,0.007110595703125,1.0,0.51953125,0.001720545580610633,0.0
roi20983_2022-09-04_2022-09-11_roi20983_s2_toa_2022_9_11_median,0,no_shadow,medium,0.130218505859375,0.0,0.869781494140625,0.0,1.0,1.0,0.0,0.0
roi211108_2022-09-11_2022-09-26_roi211108_s2_toa_2022_9_16_median,0,no_shadow,low,0.0546417236328125,0.0,0.9453582763671875,0.0,1.0,1.0,0.0,0.0
