split,bucket,sample_id,png_path,cloudy_s2_path,target_path,omnicloudmask_class_path,omnicloudmask_cld_shdw_path,official_cld_shdw_path,omni_cloud_frac,omni_shadow_frac,omni_damage_frac,official_cloud_frac,official_shadow_frac,official_damage_frac,damage_diff_frac
train,low,roi314083_2022-12-04_2022-12-24_roi314083_s2_toa_2022_12_24_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi314083_2022-12-04_2022-12-24_roi314083_s2_toa_2022_12_24_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi314083/2022_12/s2_toa/roi314083_s2_toa_2022_12_24_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi314083/2022_12/s2_toa/roi314083_s2_toa_2022_12_19_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi314083_2022-12-04_2022-12-24_roi314083_s2_toa_2022_12_24_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi314083_2022-12-04_2022-12-24_roi314083_s2_toa_2022_12_24_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi314083/2022_12/cld_shdw/roi314083_cld_shdw_2022_12_24_median.tif,0.0,0.0,0.0,0.0,0.0117340087890625,0.0117340087890625,0.0117340087890625
train,low,roi319366_2022-03-23_2022-04-07_roi319366_s2_toa_2022_3_23_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi319366_2022-03-23_2022-04-07_roi319366_s2_toa_2022_3_23_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi319366/2022_3/s2_toa/roi319366_s2_toa_2022_3_23_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi319366/2022_3/s2_toa/roi319366_s2_toa_2022_3_28_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi319366_2022-03-23_2022-04-07_roi319366_s2_toa_2022_3_23_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi319366_2022-03-23_2022-04-07_roi319366_s2_toa_2022_3_23_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi319366/2022_3/cld_shdw/roi319366_cld_shdw_2022_3_23_median.tif,0.126556396484375,0.0677337646484375,0.1942901611328125,0.0875091552734375,0.0675048828125,0.1142730712890625,0.095367431640625
train,low,roi32602_2022-07-02_2022-07-17_roi32602_s2_toa_2022_7_2_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi32602_2022-07-02_2022-07-17_roi32602_s2_toa_2022_7_2_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi32602/2022_7/s2_toa/roi32602_s2_toa_2022_7_2_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi32602/2022_7/s2_toa/roi32602_s2_toa_2022_7_7_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi32602_2022-07-02_2022-07-17_roi32602_s2_toa_2022_7_2_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi32602_2022-07-02_2022-07-17_roi32602_s2_toa_2022_7_2_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi32602/2022_7/cld_shdw/roi32602_cld_shdw_2022_7_2_median.tif,0.1907501220703125,0.1278839111328125,0.318634033203125,0.0559539794921875,0.05157470703125,0.0930328369140625,0.2333831787109375
train,low,roi32602_2022-07-22_2022-08-06_roi32602_s2_toa_2022_8_6_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi32602_2022-07-22_2022-08-06_roi32602_s2_toa_2022_8_6_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi32602/2022_8/s2_toa/roi32602_s2_toa_2022_8_6_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi32602/2022_8/s2_toa/roi32602_s2_toa_2022_8_1_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi32602_2022-07-22_2022-08-06_roi32602_s2_toa_2022_8_6_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi32602_2022-07-22_2022-08-06_roi32602_s2_toa_2022_8_6_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi32602/2022_8/cld_shdw/roi32602_cld_shdw_2022_8_6_median.tif,0.0630645751953125,0.0081787109375,0.0712432861328125,0.024169921875,0.0032196044921875,0.0273895263671875,0.04638671875
train,low,roi32674_2022-02-04_2022-02-13_roi32674_s2_toa_2022_2_8_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi32674_2022-02-04_2022-02-13_roi32674_s2_toa_2022_2_8_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi32674/2022_2/s2_toa/roi32674_s2_toa_2022_2_8_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi32674/2022_2/s2_toa/roi32674_s2_toa_2022_2_9_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi32674_2022-02-04_2022-02-13_roi32674_s2_toa_2022_2_8_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi32674_2022-02-04_2022-02-13_roi32674_s2_toa_2022_2_8_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi32674/2022_2/cld_shdw/roi32674_cld_shdw_2022_2_8_median.tif,0.1182098388671875,0.078277587890625,0.1964874267578125,0.1028289794921875,0.079376220703125,0.1769561767578125,0.0830078125
train,low,roi331595_2022-05-05_2022-05-20_roi331595_s2_toa_2022_5_20_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi331595_2022-05-05_2022-05-20_roi331595_s2_toa_2022_5_20_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi331595/2022_5/s2_toa/roi331595_s2_toa_2022_5_20_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi331595/2022_5/s2_toa/roi331595_s2_toa_2022_5_15_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi331595_2022-05-05_2022-05-20_roi331595_s2_toa_2022_5_20_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi331595_2022-05-05_2022-05-20_roi331595_s2_toa_2022_5_20_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi331595/2022_5/cld_shdw/roi331595_cld_shdw_2022_5_20_median.tif,0.0845184326171875,0.0351409912109375,0.119659423828125,0.0471038818359375,0.0205230712890625,0.067352294921875,0.05584716796875
train,low,roi33350_2022-11-29_2022-12-14_roi33350_s2_toa_2022_11_29_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi33350_2022-11-29_2022-12-14_roi33350_s2_toa_2022_11_29_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi33350/2022_11/s2_toa/roi33350_s2_toa_2022_11_29_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi33350/2022_12/s2_toa/roi33350_s2_toa_2022_12_4_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi33350_2022-11-29_2022-12-14_roi33350_s2_toa_2022_11_29_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi33350_2022-11-29_2022-12-14_roi33350_s2_toa_2022_11_29_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi33350/2022_11/cld_shdw/roi33350_cld_shdw_2022_11_29_median.tif,0.0176239013671875,0.0,0.0176239013671875,0.016357421875,0.0,0.016357421875,0.004974365234375
train,low,roi387720_2022-05-28_2022-06-12_roi387720_s2_toa_2022_6_7_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi387720_2022-05-28_2022-06-12_roi387720_s2_toa_2022_6_7_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi387720/2022_6/s2_toa/roi387720_s2_toa_2022_6_7_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi387720/2022_6/s2_toa/roi387720_s2_toa_2022_6_2_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi387720_2022-05-28_2022-06-12_roi387720_s2_toa_2022_6_7_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi387720_2022-05-28_2022-06-12_roi387720_s2_toa_2022_6_7_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi387720/2022_6/cld_shdw/roi387720_cld_shdw_2022_6_7_median.tif,0.0,0.0,0.0,0.0211181640625,0.065277099609375,0.086395263671875,0.086395263671875
train,low,roi39883_2022-08-24_2022-09-01_roi39883_s2_toa_2022_8_24_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi39883_2022-08-24_2022-09-01_roi39883_s2_toa_2022_8_24_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi39883/2022_8/s2_toa/roi39883_s2_toa_2022_8_24_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi39883/2022_8/s2_toa/roi39883_s2_toa_2022_8_29_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi39883_2022-08-24_2022-09-01_roi39883_s2_toa_2022_8_24_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi39883_2022-08-24_2022-09-01_roi39883_s2_toa_2022_8_24_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi39883/2022_8/cld_shdw/roi39883_cld_shdw_2022_8_24_median.tif,0.0,0.0,0.0,0.1006011962890625,0.0004119873046875,0.100921630859375,0.100921630859375
train,low,roi402079_2022-10-30_2022-11-14_roi402079_s2_toa_2022_11_14_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi402079_2022-10-30_2022-11-14_roi402079_s2_toa_2022_11_14_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi402079/2022_11/s2_toa/roi402079_s2_toa_2022_11_14_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi402079/2022_11/s2_toa/roi402079_s2_toa_2022_11_4_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi402079_2022-10-30_2022-11-14_roi402079_s2_toa_2022_11_14_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi402079_2022-10-30_2022-11-14_roi402079_s2_toa_2022_11_14_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi402079/2022_11/cld_shdw/roi402079_cld_shdw_2022_11_14_median.tif,0.0528106689453125,0.007781982421875,0.0605926513671875,0.055877685546875,0.010498046875,0.065704345703125,0.0150909423828125
train,low,roi429808_2022-10-31_2022-11-15_roi429808_s2_toa_2022_11_10_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi429808_2022-10-31_2022-11-15_roi429808_s2_toa_2022_11_10_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi429808/2022_11/s2_toa/roi429808_s2_toa_2022_11_10_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi429808/2022_11/s2_toa/roi429808_s2_toa_2022_11_5_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi429808_2022-10-31_2022-11-15_roi429808_s2_toa_2022_11_10_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi429808_2022-10-31_2022-11-15_roi429808_s2_toa_2022_11_10_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi429808/2022_11/cld_shdw/roi429808_cld_shdw_2022_11_10_median.tif,0.392303466796875,0.0013580322265625,0.3936614990234375,0.0922698974609375,0.0,0.0922698974609375,0.3021240234375
train,low,roi431687_2022-04-22_2022-05-07_roi431687_s2_toa_2022_5_7_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi431687_2022-04-22_2022-05-07_roi431687_s2_toa_2022_5_7_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi431687/2022_5/s2_toa/roi431687_s2_toa_2022_5_7_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi431687/2022_5/s2_toa/roi431687_s2_toa_2022_5_2_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi431687_2022-04-22_2022-05-07_roi431687_s2_toa_2022_5_7_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi431687_2022-04-22_2022-05-07_roi431687_s2_toa_2022_5_7_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi431687/2022_5/cld_shdw/roi431687_cld_shdw_2022_5_7_median.tif,0.0,0.0,0.0,0.0,0.0227203369140625,0.0227203369140625,0.0227203369140625
train,low,roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_4_27_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_4_27_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi462802/2022_4/s2_toa/roi462802_s2_toa_2022_4_27_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi462802/2022_5/s2_toa/roi462802_s2_toa_2022_5_7_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_4_27_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_4_27_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi462802/2022_4/cld_shdw/roi462802_cld_shdw_2022_4_27_median.tif,0.0,0.0,0.0,0.162384033203125,0.0,0.162384033203125,0.162384033203125
train,low,roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_5_12_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_5_12_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi462802/2022_5/s2_toa/roi462802_s2_toa_2022_5_12_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi462802/2022_5/s2_toa/roi462802_s2_toa_2022_5_7_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_5_12_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_5_12_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi462802/2022_5/cld_shdw/roi462802_cld_shdw_2022_5_12_median.tif,0.0,0.0,0.0,0.1409912109375,0.0,0.1409912109375,0.1409912109375
train,low,roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_5_2_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_5_2_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi462802/2022_5/s2_toa/roi462802_s2_toa_2022_5_2_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi462802/2022_5/s2_toa/roi462802_s2_toa_2022_5_7_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_5_2_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi462802_2022-04-27_2022-05-12_roi462802_s2_toa_2022_5_2_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi462802/2022_5/cld_shdw/roi462802_cld_shdw_2022_5_2_median.tif,0.0,0.0,0.0,0.1637115478515625,0.0,0.1637115478515625,0.1637115478515625
train,low,roi474713_2022-11-21_2022-12-06_roi474713_s2_toa_2022_12_1_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi474713_2022-11-21_2022-12-06_roi474713_s2_toa_2022_12_1_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi474713/2022_12/s2_toa/roi474713_s2_toa_2022_12_1_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi474713/2022_11/s2_toa/roi474713_s2_toa_2022_11_26_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi474713_2022-11-21_2022-12-06_roi474713_s2_toa_2022_12_1_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi474713_2022-11-21_2022-12-06_roi474713_s2_toa_2022_12_1_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi474713/2022_12/cld_shdw/roi474713_cld_shdw_2022_12_1_median.tif,0.0,0.0,0.0,0.0,0.0335693359375,0.0335693359375,0.0335693359375
train,low,roi476337_2022-08-09_2022-08-24_roi476337_s2_toa_2022_8_24_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi476337_2022-08-09_2022-08-24_roi476337_s2_toa_2022_8_24_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi476337/2022_8/s2_toa/roi476337_s2_toa_2022_8_24_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi476337/2022_8/s2_toa/roi476337_s2_toa_2022_8_19_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi476337_2022-08-09_2022-08-24_roi476337_s2_toa_2022_8_24_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi476337_2022-08-09_2022-08-24_roi476337_s2_toa_2022_8_24_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi476337/2022_8/cld_shdw/roi476337_cld_shdw_2022_8_24_median.tif,0.0,0.0,0.0,0.173736572265625,0.0,0.173736572265625,0.173736572265625
train,low,roi548886_2022-11-20_2022-12-05_roi548886_s2_toa_2022_11_25_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi548886_2022-11-20_2022-12-05_roi548886_s2_toa_2022_11_25_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi548886/2022_11/s2_toa/roi548886_s2_toa_2022_11_25_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi548886/2022_11/s2_toa/roi548886_s2_toa_2022_11_30_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi548886_2022-11-20_2022-12-05_roi548886_s2_toa_2022_11_25_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi548886_2022-11-20_2022-12-05_roi548886_s2_toa_2022_11_25_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi548886/2022_11/cld_shdw/roi548886_cld_shdw_2022_11_25_median.tif,0.0,0.0,0.0,0.0188446044921875,0.13348388671875,0.1436614990234375,0.1436614990234375
train,low,roi56796_2022-04-24_2022-05-09_roi56796_s2_toa_2022_4_29_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi56796_2022-04-24_2022-05-09_roi56796_s2_toa_2022_4_29_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi56796/2022_4/s2_toa/roi56796_s2_toa_2022_4_29_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi56796/2022_5/s2_toa/roi56796_s2_toa_2022_5_4_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi56796_2022-04-24_2022-05-09_roi56796_s2_toa_2022_4_29_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi56796_2022-04-24_2022-05-09_roi56796_s2_toa_2022_4_29_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi56796/2022_4/cld_shdw/roi56796_cld_shdw_2022_4_29_median.tif,0.0849609375,0.1060028076171875,0.1909637451171875,0.03177642822265625,0.0533447265625,0.08512115478515625,0.11478424072265625
train,low,roi57197_2022-06-12_2022-06-20_roi57197_s2_toa_2022_6_12_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/low/roi57197_2022-06-12_2022-06-20_roi57197_s2_toa_2022_6_12_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi57197/2022_6/s2_toa/roi57197_s2_toa_2022_6_12_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi57197/2022_6/s2_toa/roi57197_s2_toa_2022_6_17_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi57197_2022-06-12_2022-06-20_roi57197_s2_toa_2022_6_12_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi57197_2022-06-12_2022-06-20_roi57197_s2_toa_2022_6_12_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi57197/2022_6/cld_shdw/roi57197_cld_shdw_2022_6_12_median.tif,0.004974365234375,0.259063720703125,0.2640380859375,0.0128936767578125,0.14162445068359375,0.1457366943359375,0.136688232421875
